Wall time,Step,Value
1571055823.8209584,3669,0.1298380196094513
1571055823.9850726,3679,0.16082480549812317
1571055824.159046,3689,0.09949848055839539
1571055824.27164,3699,0.3067589998245239
1571055824.3329525,3709,0.15831603109836578
1571055824.4910574,3719,0.3320094048976898
1571055824.6065805,3729,0.1367650032043457
1571055824.7258902,3739,0.1172366589307785
1571055824.8699522,3749,0.17759735882282257
1571055824.9930727,3759,0.32576048374176025
1571055825.0668492,3769,0.2116391956806183
1571055825.1491637,3779,0.15031209588050842
1571055825.2369227,3789,0.1727609932422638
1571055825.31738,3799,0.1989702582359314
1571055825.4211874,3809,0.24826227128505707
1571055825.5384834,3819,0.21326646208763123
1571055825.6827877,3829,0.1523050218820572
1571055825.8103337,3839,0.2145819514989853
1571055825.926564,3849,0.17458149790763855
1571055826.0175626,3859,0.1927417516708374
1571055826.0738788,3869,0.22729657590389252
1571055826.1310818,3879,0.11629964411258698
1571055826.1817398,3889,0.2174234241247177
1571055826.230512,3899,0.1968834400177002
1571055826.27873,3909,0.18160569667816162
1571055828.7385573,3919,0.1047133058309555
1571055828.8405826,3929,0.059061359614133835
1571055828.9802713,3939,0.09207720309495926
1571055829.0622466,3949,0.07529465854167938
1571055829.141594,3959,0.055751703679561615
1571055829.213601,3969,0.08143797516822815
1571055829.2985606,3979,0.11217895150184631
1571055829.378556,3989,0.08380253612995148
1571055829.4548984,3999,0.06768999993801117
1571055829.54093,4009,0.11070729047060013
1571055829.6175117,4019,0.07534296810626984
1571055829.7118843,4029,0.05938980355858803
1571055829.8180773,4039,0.09534408152103424
1571055829.8899033,4049,0.7742063999176025
1571055830.0067775,4059,0.12747803330421448
1571055830.095874,4069,0.1282479614019394
1571055830.199494,4079,0.10122974216938019
1571055830.2662745,4089,0.133444681763649
1571055830.3689318,4099,0.12083403766155243
1571055830.4655745,4109,0.11746933311223984
1571055830.5431612,4119,0.08841737359762192
1571055830.6727233,4129,0.127533420920372
1571055830.756579,4139,0.1371164619922638
1571055830.8269885,4149,0.12515966594219208
1571055830.926172,4159,0.08828477561473846
1571055831.0189302,4169,0.10358011722564697
1571055831.1136634,4179,0.10413249582052231
1571055831.2201455,4189,0.04975524917244911
1571055831.3355286,4199,0.4753897488117218
1571055831.49384,4209,0.1138075590133667
1571055831.6078472,4219,0.10566969960927963
1571055831.7101812,4229,0.1270078718662262
1571055831.8405342,4239,0.11811648309230804
1571055831.9301097,4249,0.1050843745470047
1571055831.988587,4259,0.1344711184501648
1571055832.045668,4269,0.1743781715631485
1571055832.0998702,4279,0.17065557837486267
1571055832.14952,4289,0.08669346570968628
1571055832.1993217,4299,0.12695655226707458
1571055833.3134525,4309,0.053242143243551254
1571055833.4251797,4319,0.07448333501815796
1571055833.6196918,4329,0.043179113417863846
1571055833.6741552,4339,0.021343804895877838
1571055833.747628,4349,0.028384767472743988
1571055833.8759446,4359,0.08037368208169937
1571055833.9345007,4369,0.06272213160991669
1571055834.0306578,4379,0.050349537283182144
1571055834.1306179,4389,0.0457838773727417
1571055834.262165,4399,0.045176565647125244
1571055834.3915231,4409,0.03648047521710396
1571055834.5685265,4419,0.1315198540687561
1571055834.6682475,4429,0.06537675112485886
1571055834.7600634,4439,0.105672188103199
1571055834.8593535,4449,0.04052795097231865
1571055835.0249953,4459,0.032953113317489624
1571055835.134686,4469,0.1003478467464447
1571055835.2467773,4479,0.04348112270236015
1571055835.3845627,4489,0.05150994285941124
1571055835.5335002,4499,0.049921225756406784
1571055835.666543,4509,0.03578620404005051
1571055835.8128633,4519,0.06426844000816345
1571055835.9462588,4529,0.05385126918554306
1571055836.0722492,4539,0.08969748765230179
1571055836.2173743,4549,0.07281097024679184
1571055836.36208,4559,0.04807804152369499
1571055836.473603,4569,0.042844753712415695
1571055836.576616,4579,0.03803287819027901
1571055836.6738584,4589,0.02844151481986046
1571055836.771921,4599,0.06317918002605438
1571055836.92235,4609,0.05352185294032097
1571055837.066491,4619,0.08122256398200989
1571055837.170172,4629,0.03969264775514603
1571055837.2467623,4639,0.10428256541490555
1571055837.2995446,4649,0.03080442175269127
1571055837.35332,4659,0.0530482716858387
1571055837.4026978,4669,0.06390264630317688
1571055837.4503133,4679,0.04898529872298241
1571055837.4977252,4689,0.046699393540620804
1571055840.102856,4699,0.028447944670915604
1571055840.1824565,4709,0.018010780215263367
1571055840.3048148,4719,0.03395573049783707
1571055840.4011092,4729,0.020244352519512177
1571055840.475408,4739,0.016362573951482773
1571055840.5381055,4749,0.02304420992732048
1571055840.6821363,4759,0.013342589139938354
1571055840.8365166,4769,0.021121487021446228
1571055840.9526844,4779,0.0196739099919796
1571055841.0564086,4789,0.018383990973234177
1571055841.158433,4799,0.015143148601055145
1571055841.3146572,4809,0.0157662071287632
1571055841.4411676,4819,0.015479817986488342
1571055841.5810308,4829,0.03154900670051575
1571055841.711865,4839,0.07161461561918259
1571055841.7994251,4849,0.022417040541768074
1571055841.9131684,4859,0.011693336069583893
1571055842.1184251,4869,0.018162023276090622
1571055842.2790422,4879,0.019192323088645935
1571055842.3945498,4889,0.018587574362754822
1571055842.5101848,4899,0.013437669724225998
1571055842.6339967,4909,0.0378284715116024
1571055842.7754712,4919,0.019731763750314713
1571055842.8754485,4929,0.021447524428367615
1571055842.9589682,4939,0.02340831235051155
1571055843.087052,4949,0.011718500405550003
1571055843.203034,4959,0.03236354887485504
1571055843.3280733,4969,0.020653538405895233
1571055843.4540725,4979,0.12706983089447021
1571055843.5554042,4989,0.051740989089012146
1571055843.6517787,4999,0.02292540669441223
1571055843.845895,5009,0.011558018624782562
1571055843.9788215,5019,0.015451882034540176
1571055844.167983,5029,0.012368481606245041
1571055844.2207825,5039,0.01960628479719162
1571055844.277854,5049,0.016565825790166855
1571055844.3296914,5059,0.013012085109949112
1571055844.3775804,5069,0.012041345238685608
1571055844.4252093,5079,0.019353259354829788
1571055845.4785864,5089,0.08678064495325089
1571055845.6361747,5099,0.3763439953327179
1571055845.7846265,5109,0.14515966176986694
1571055845.8689065,5119,0.046354252845048904
1571055846.005888,5129,0.05370087921619415
1571055846.0998983,5139,0.08434455096721649
1571055846.1737134,5149,0.0313304103910923
1571055846.283865,5159,0.028057951480150223
1571055846.4345927,5169,0.021426435559988022
1571055846.5759206,5179,0.017991725355386734
1571055846.7269268,5189,0.02234264463186264
1571055846.9668941,5199,0.02185600996017456
1571055847.1287243,5209,0.025688838213682175
1571055847.3141258,5219,0.01561901718378067
1571055847.5160742,5229,0.01989259198307991
1571055847.637481,5239,0.019192088395357132
1571055847.7410407,5249,0.014877937734127045
1571055847.8287888,5259,0.02561020478606224
1571055847.8962991,5269,0.007113080471754074
1571055848.0053911,5279,0.012654311954975128
1571055848.098455,5289,0.019674982875585556
1571055848.1869395,5299,0.01391749456524849
1571055848.2679698,5309,0.020206943154335022
1571055848.3425658,5319,0.009546246379613876
1571055848.4041893,5329,0.008720949292182922
1571055848.5044613,5339,0.012886065989732742
1571055848.6356575,5349,0.01060185581445694
1571055848.820589,5359,0.014116253703832626
1571055848.8773088,5369,0.016846030950546265
1571055848.9410532,5379,0.012739747762680054
1571055849.0073693,5389,0.01838265359401703
1571055849.131758,5399,0.05280212685465813
1571055849.265545,5409,0.01368330791592598
1571055849.3561003,5419,0.04089421406388283
1571055849.4090238,5429,0.01807982474565506
1571055849.4610078,5439,0.017119837924838066
1571055849.5100121,5449,0.026791755110025406
1571055849.5882757,5459,0.0236495491117239
1571055849.6675704,5469,0.016753870993852615
1571055852.2045672,5479,0.0073529817163944244
1571055852.3230548,5489,0.005932580679655075
1571055852.509102,5499,0.009372938424348831
1571055852.5882432,5509,0.009812366217374802
1571055852.6603408,5519,0.012624718248844147
1571055852.7508895,5529,0.009942293167114258
1571055852.861524,5539,0.0063800327479839325
1571055852.9164,5549,0.00494963675737381
1571055853.0281553,5559,0.01301807165145874
1571055853.1384656,5569,0.005678653717041016
1571055853.2725005,5579,0.005901113152503967
1571055853.376772,5589,0.007930975407361984
1571055853.5095563,5599,0.0042661987245082855
1571055853.6575303,5609,0.006556849926710129
1571055853.7939832,5619,0.00959334522485733
1571055853.9120684,5629,0.003485109657049179
1571055854.0848522,5639,0.0033161118626594543
1571055854.200823,5649,0.004650428891181946
1571055854.3235726,5659,0.0077090784907341
1571055854.4238079,5669,0.008561328053474426
1571055854.5498054,5679,0.004654489457607269
1571055854.6836193,5689,0.004949070513248444
1571055854.8160403,5699,0.0064171478152275085
1571055855.012336,5709,0.005238331854343414
1571055855.1877227,5719,0.007470376789569855
1571055855.327803,5729,0.0038657374680042267
1571055855.4472272,5739,0.004796333611011505
1571055855.572615,5749,0.007458947598934174
1571055855.6828938,5759,0.007147300988435745
1571055855.7980597,5769,0.008397243916988373
1571055855.9472709,5779,0.003620557487010956
1571055856.0794845,5789,0.004647586494684219
1571055856.1814988,5799,0.017068006098270416
1571055856.3497317,5809,0.017779510468244553
1571055856.4041626,5819,0.004814226180315018
1571055856.4611115,5829,0.004065878689289093
1571055856.5216002,5839,0.00389263778924942
1571055856.5708613,5849,0.004848681390285492
1571055856.6181753,5859,0.007356718182563782
1571055857.8029852,5869,0.0029138922691345215
1571055857.870847,5879,0.002983320504426956
1571055857.9631119,5889,0.0025145411491394043
1571055858.0811586,5899,0.006838776171207428
1571055858.1455512,5909,0.0031598247587680817
1571055858.2483366,5919,0.0045927539467811584
1571055858.35561,5929,0.004023604094982147
1571055858.4310603,5939,0.0017559453845024109
1571055858.501193,5949,0.004922937601804733
1571055858.5859518,5959,0.0020077936351299286
1571055858.723921,5969,0.00404469296336174
1571055858.9459574,5979,0.0021987035870552063
1571055859.1542106,5989,0.0017704740166664124
1571055859.3263001,5999,0.0028037913143634796
1571055859.4534159,6009,0.0027738139033317566
1571055859.61676,6019,0.0023302435874938965
1571055859.7329385,6029,0.002706006169319153
1571055859.8488405,6039,0.0035390332341194153
1571055859.9675024,6049,0.004547681659460068
1571055860.0922744,6059,0.0040102750062942505
1571055860.2426941,6069,0.005917727947235107
1571055860.3665903,6079,0.006107762455940247
1571055860.4927332,6089,0.0025209449231624603
1571055860.6635695,6099,0.0027845464646816254
1571055860.8497229,6109,0.021397721022367477
1571055861.0010538,6119,0.006068091839551926
1571055861.127064,6129,0.003800235688686371
1571055861.2156248,6139,0.0036556795239448547
1571055861.3127613,6149,0.0051003098487854
1571055861.4210525,6159,0.002169489860534668
1571055861.565763,6169,0.00905543565750122
1571055861.6925707,6179,0.0032601505517959595
1571055861.8078861,6189,0.003225725144147873
1571055861.943762,6199,0.0033889710903167725
1571055861.999575,6209,0.0023564323782920837
1571055862.0554256,6219,0.0026701316237449646
1571055862.1114616,6229,0.006667405366897583
1571055862.164691,6239,0.003299858421087265
1571055862.2141585,6249,0.0019957274198532104
1571055864.7451546,6259,0.001976095139980316
1571055864.8190498,6269,0.0024354122579097748
1571055864.9014792,6279,0.0021089985966682434
1571055865.0913448,6289,0.006808437407016754
1571055865.1619792,6299,0.0028636381030082703
1571055865.218562,6309,0.002683304250240326
1571055865.286126,6319,0.002512916922569275
1571055865.3704596,6329,0.0026174746453762054
1571055865.4430287,6339,0.0032046400010585785
1571055865.5055513,6349,0.0016978159546852112
1571055865.5966518,6359,0.0022984445095062256
1571055865.6787713,6369,0.0025462694466114044
1571055865.7806313,6379,0.0018680989742279053
1571055865.8711538,6389,0.003575064241886139
1571055865.9846642,6399,0.004467599093914032
1571055866.0825596,6409,0.0025135166943073273
1571055866.1664026,6419,0.011435046792030334
1571055866.2284024,6429,0.002024926245212555
1571055866.3467655,6439,0.0028884559869766235
1571055866.4245148,6449,0.0014847517013549805
1571055866.5322027,6459,0.002720087766647339
1571055866.6086845,6469,0.0017839595675468445
1571055866.6864893,6479,0.0020921751856803894
1571055866.819658,6489,0.00424879789352417
1571055866.9160726,6499,0.003111720085144043
1571055866.9873867,6509,0.0018226765096187592
1571055867.094907,6519,0.002187758684158325
1571055867.2901216,6529,0.0015659220516681671
1571055867.4217756,6539,0.0019880644977092743
1571055867.5949311,6549,0.0022621415555477142
1571055867.7520428,6559,0.0025294162333011627
1571055867.926544,6569,0.0021056272089481354
1571055868.0833337,6579,0.0065221525728702545
1571055868.1932654,6589,0.0028125569224357605
1571055868.2491145,6599,0.002933599054813385
1571055868.3024135,6609,0.0027417466044425964
1571055868.3543928,6619,0.001712799072265625
1571055868.4060879,6629,0.001333862543106079
1571055868.4538174,6639,0.0017116889357566833
1571055869.6114295,6649,0.0012556910514831543
1571055869.6734016,6659,0.0018105581402778625
1571055869.78426,6669,0.002572968602180481
1571055869.9195998,6679,0.0016518011689186096
1571055869.989489,6689,0.0011887401342391968
1571055870.0612524,6699,0.0027641430497169495
1571055870.1537712,6709,0.001216404139995575
1571055870.2112763,6719,0.0017172843217849731
1571055870.2765334,6729,0.0019825249910354614
1571055870.3341312,6739,0.006028614938259125
1571055870.4489772,6749,0.0025664083659648895
1571055870.555655,6759,0.0016984641551971436
1571055870.7047224,6769,0.0019782185554504395
1571055870.8225822,6779,0.00162491574883461
